"Market","Forecast","Timestamp"
"Will less than 51243 students be admitted to Harvard this year?","52.88%","2023-12-16T01:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","52.88%","2023-12-16T02:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-16T03:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-16T04:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-16T05:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-16T06:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-16T07:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-16T14:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-16T15:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","48.00%","2023-12-16T16:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","48.00%","2023-12-16T17:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","58.00%","2023-12-16T18:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","58.00%","2023-12-16T19:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","58.00%","2023-12-16T20:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","58.00%","2023-12-16T21:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","58.00%","2023-12-16T22:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","58.00%","2023-12-16T23:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","58.00%","2023-12-17T00:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","48.00%","2023-12-17T01:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","48.00%","2023-12-17T02:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","48.00%","2023-12-17T03:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","48.00%","2023-12-17T04:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","48.00%","2023-12-17T05:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","48.00%","2023-12-17T06:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","48.00%","2023-12-17T07:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","48.00%","2023-12-17T14:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.66%","2023-12-17T15:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.66%","2023-12-17T16:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.66%","2023-12-17T17:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.66%","2023-12-17T18:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.66%","2023-12-17T19:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.66%","2023-12-17T20:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","56.93%","2023-12-17T21:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","56.93%","2023-12-17T22:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","56.93%","2023-12-17T23:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","56.93%","2023-12-18T00:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","56.93%","2023-12-18T01:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","56.93%","2023-12-18T02:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","56.93%","2023-12-18T03:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","56.93%","2023-12-18T04:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","56.93%","2023-12-18T05:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","56.93%","2023-12-18T06:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","56.93%","2023-12-18T07:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","56.93%","2023-12-18T14:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","56.93%","2023-12-18T15:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","48.00%","2023-12-18T16:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","48.00%","2023-12-18T17:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","48.00%","2023-12-18T18:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-18T19:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-18T20:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-18T21:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-18T22:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-18T23:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-19T00:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-19T01:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-19T02:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-19T03:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-19T04:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-19T05:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-19T06:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-19T07:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-19T14:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-19T15:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","46.04%","2023-12-19T16:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","46.04%","2023-12-19T17:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","46.04%","2023-12-19T18:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","46.04%","2023-12-19T19:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","46.04%","2023-12-19T20:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.34%","2023-12-19T21:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.34%","2023-12-19T22:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.34%","2023-12-19T23:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.34%","2023-12-20T00:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.34%","2023-12-20T01:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.34%","2023-12-20T02:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.34%","2023-12-20T03:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.34%","2023-12-20T04:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.34%","2023-12-20T05:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.34%","2023-12-20T06:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.34%","2023-12-20T07:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.34%","2023-12-20T14:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.34%","2023-12-20T15:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.34%","2023-12-20T16:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.34%","2023-12-20T17:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-20T18:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-20T19:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-20T20:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-20T21:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","50.00%","2023-12-20T22:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","43.51%","2023-12-20T23:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","43.51%","2023-12-21T00:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","43.51%","2023-12-21T01:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","43.51%","2023-12-21T02:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","43.51%","2023-12-21T03:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","43.51%","2023-12-21T04:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","43.51%","2023-12-21T05:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","43.51%","2023-12-21T06:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","43.51%","2023-12-21T07:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","43.51%","2023-12-21T14:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","43.51%","2023-12-21T15:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","43.51%","2023-12-21T16:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","42.00%","2023-12-21T17:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","42.00%","2023-12-21T18:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","42.00%","2023-12-21T19:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","38.60%","2023-12-21T20:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","38.60%","2023-12-21T21:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","38.60%","2023-12-21T22:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","38.60%","2023-12-21T23:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","38.60%","2023-12-22T00:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","38.60%","2023-12-22T01:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-22T02:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-22T03:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-22T04:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-22T05:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-22T06:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-22T07:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-22T14:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-22T15:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-22T16:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-22T17:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-22T18:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-22T19:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-22T20:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-22T21:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-22T22:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-22T23:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-23T00:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-23T01:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-23T02:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-23T03:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-23T04:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-23T05:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-23T06:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-23T07:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-23T14:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-23T15:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-23T16:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-23T17:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-23T18:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-23T19:00:00.000Z"
"Will less than 51243 students be admitted to Harvard this year?","45.26%","2023-12-23T20:00:00.000Z"
